Business Unit Description,Expense Code,Expense Code Description,GL Date,Document No.,Invoice No.,Invoiced Value,Supplier Name,Address Book No.,Proclass Details Level 1,Thomson Classification Description
STIT SE FRONT LINE,8010,EQUIPMENT PURCHASE AND REPAIR,2011-03-24,2974528,10999,752.94,BLUE DIAMOND HYGIENE SUPPLIES,203403,Cleaning and Janitorial,TOWEL SUPPLY & WASHROOM SERVIC
HURLFIELD,8010,EQUIPMENT PURCHASE AND REPAIR,2011-03-24,2987456,5860,1232.00,GOODMAN SPARKS LTD,205189,Cleaning and Janitorial,LAUNDRY EQUIPMENT MNFRS & SUPP
CORONIAL SERVICES,8440,FEE EXPENSES,2011-03-24,2991426,90355219,2586.80,FORENSIC SCIENCE SERVICE LTD,319825,Environmental Services,LABORATORIES
CONTACT CONTRACTS,9280,CONTACT,2011-03-24,2991609,4236,5058.15,PROGRESSIVE CARE LTD,343548,Social Community Care,CHILDREN'S HOMES
CONTACT CONTRACTS,9280,CONTACT,2011-03-24,2991618,4237,4728.65,PROGRESSIVE CARE LTD,343548,Social Community Care,CHILDREN'S HOMES
LSSP / PROVIDER FORUMS,8440,FEE EXPENSES,2011-03-24,2993238,R03INV/00004501,115958.00,ACTION FOR CHILDREN,326212,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
CONTACT CONTRACTS,9280,CONTACT,2011-03-24,2993856,4238,5883.49,PROGRESSIVE CARE LTD,343548,Social Community Care,CHILDREN'S HOMES
LIFELONG LEARNING MANAGER,8080,LIBRARY MATERIALS,2011-03-24,2994990,1243643,1854.04,BERTRAM LIBRARY SERVICES,418929,Education,EDUCATIONAL EQUIPMENT & SUPPLI
RESOURCES EFFICIENCY NORTH,9120,OTHER AGENCIES,2011-03-24,2995082,DGENIN/00012301,4922.83,WAKEFIELD & DISTRICT HOUSING LTD,454199,Unclassified Non Trade,"HOUSING ASSOCIATIONS, SOCIETIE"
STEP UP TO SOCIAL WORK,8440,FEE EXPENSES,2011-03-24,2995832,29556970,14666.64,EAST RIDING OF YORKSHIRE COUNTY COUNCIL,343520,Unclassified Non Trade,LOCAL GOVERNMENT
PORTER VALLEY MASTERPLAN,8060,MATERIALS AND SUPPLIES GENERAL,2011-03-24,2997008,2011/0572,5639.00,JBA CONSULTING,437105,Consultancy,ENVIRONMENTAL ENGINEERS
SERVICE SUPPORT,8250,MARKETING EXPENSES,2011-03-24,2997024,1770,2185.00,ECLIPSE FLAGS LIMITED,492294,Highway Equipment and Materials,"FLAGS, BANNERS, POLES & MASTS"
STANIFORTH ROAD WORKSHOPS,7010,ROUTINE VEHICLE REPAIR & MTCE,2011-03-24,2997053,216011472,677.90,FUCHS LUBRICANTS (UK) PLC,443227,Vehicles Not Buses,LUBRICANT MNFRS & DISTRIBUTORS
LIFELONG LEARNING MANAGER,8080,LIBRARY MATERIALS,2011-03-24,2997054,1246720,986.37,BERTRAM LIBRARY SERVICES,418929,Education,EDUCATIONAL EQUIPMENT & SUPPLI
WHEELS FOR ALL,1183,PURCHASE OF EQUIPMENT,2011-03-24,2997059,2376,32548.91,HEELEY DEVELOPMENT TRUST,363241,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PORTER VALLEY MASTERPLAN,8060,MATERIALS AND SUPPLIES GENERAL,2011-03-24,2997081,2011/0688,2632.00,JBA CONSULTING,437105,Consultancy,ENVIRONMENTAL ENGINEERS
PORTER VALLEY MASTERPLAN,8060,MATERIALS AND SUPPLIES GENERAL,2011-03-24,2997084,2011/0837,5349.00,JBA CONSULTING,437105,Consultancy,ENVIRONMENTAL ENGINEERS
SOUTH EAST COMMUNITY ASSEMBLY,8060,MATERIALS AND SUPPLIES GENERAL,2011-03-24,2997113,1066,960.00,H N TREES LTD,317072,Environmental Services,TREE WORK & FORESTRY SERVICES
LOXLEY RECREATION GROUND,1183,PURCHASE OF EQUIPMENT,2011-03-24,2997190,12375/PLH.1940A,3306.00,PLAY AND LEISURE LTD,207577,Sports & Playground,PLAYGROUND EQUIPMENT
SUSTRANS:CONN2-HALFWAY-KILL,1176,INFR LANDSCAPING,2011-03-24,2997256,482,3460.00,SHEFFIELD TREE CARE,462546,Environmental Services,TREE WORK & FORESTRY SERVICES
SHEFFIELD TOURISM,8250,MARKETING EXPENSES,2011-03-24,2997285,M21665,1350.00,CAT PUBLICATIONS LTD,458485,Education,PUBLISHERS
MCA SUPPORT TEAM,8440,FEE EXPENSES,2011-03-24,2997302,40498,2970.11,SHEFFIELD MENTAL HEALTH C.A.B.,316902,Medical,COUNSELLING & ADVICE SERVICES
SHEFFIELD TOURISM,4060,SALES,2011-03-24,2997323,281229,2343.50,EAST MIDLANDS TRAINS,507769,Facilities Management,TRAIN STATIONS & INFORMATION
TREES & WOODLAND TEAM,6370,GROUNDS MTCE AND ARBORICULTURE,2011-03-24,2997447,480,960.00,SHEFFIELD TREE CARE,462546,Environmental Services,TREE WORK & FORESTRY SERVICES
CITY WIDE CARE ALARMS,8010,EQUIPMENT PURCHASE AND REPAIR,2011-03-24,2997894,3IN/10174800,7026.85,TUNSTALL HEALTHCARE (UK) LIMITED,209178,ICT,TELECOMMUNICATIONS EQUIPMENT &
BIKE IT OFFICER 2,8440,FEE EXPENSES,2011-03-24,2997923,822,1074.00,PEDAL READY CO-OPERATIVE LIMITED,404979,Leisure Services,SPORTS CLUBS & ASSOCIATIONS
BIKE IT OFFICER 2,8440,FEE EXPENSES,2011-03-24,2997925,821,1872.00,PEDAL READY CO-OPERATIVE LIMITED,404979,Leisure Services,SPORTS CLUBS & ASSOCIATIONS
CONTRACT,8050,FURNITURE PURCHASES,2011-03-24,2997926,225645,2470.50,INMAN & CO (ELECTRICAL) LTD,205759,Building Construction Materials,ELECTRICAL WHOLESALERS
CYCLING ENGLAND,8440,FEE EXPENSES,2011-03-24,2997936,818,950.00,PEDAL READY CO-OPERATIVE LIMITED,404979,Leisure Services,SPORTS CLUBS & ASSOCIATIONS
GREENHILL PARK MUGA,1163,NC&A SUB CONTRACTORS,2011-03-24,2998045,YD20116250,2325.00,YEDL CASHIER,353721,Utilities,ELECTRICITY COMPANIES
LIFELONG LEARNING MANAGER,8080,LIBRARY MATERIALS,2011-03-24,2998301,1249303,1741.12,BERTRAM LIBRARY SERVICES,418929,Education,EDUCATIONAL EQUIPMENT & SUPPLI
LIFELONG LEARNING MANAGER,8080,LIBRARY MATERIALS,2011-03-24,2998302,1249295,694.81,BERTRAM LIBRARY SERVICES,418929,Education,EDUCATIONAL EQUIPMENT & SUPPLI
TRANSPORT FLEET MANAGEMENT,7080,VEHICLE PURCHASES,2011-03-24,2998400,21095784,19252.35,T C HARRISON FORD,377837,Vehicles Not Buses,CAR DEALERS
FURNISHED ACCOMMODATION,8050,FLOOR COVERINGS,2011-03-24,2998544,13755,633.00,PYRAMID CARPETS,243612,Building Construction Materials,CARPETS & RUGS - RETAIL
PROPERTY,8490,OTHER PROFESSIONAL FEES,2011-03-24,2998572,41100700,10838.00,LOCAL PARTNERSHIPS,528514,Unclassified Non Trade,LOCAL GOVERNMENT
ESTATE SERVICES,6090,TIPPING COSTS,2011-03-24,2998772,33454/1,788.04,R FLETCHER WASTE DISPOSAL LTD,473104,Environmental Services,WASTE DISPOSAL SERVICES
ESTATE SERVICES,6090,TIPPING COSTS,2011-03-24,2998773,33455/1,1074.84,R FLETCHER WASTE DISPOSAL LTD,473104,Environmental Services,WASTE DISPOSAL SERVICES
"BRANDING, INT & BUSINESS REV",8250,MARKETING EXPENSES,2011-03-24,2998848,SMC119,3300.00,THE SOLUTIONS COMPANY,540080,Facilities Management,MARKETING CONSULTANTS
STAVELEY ROAD IMPROVEMENTS,1194,OTHER FEES,2011-03-24,2998873,2374,5288.38,HEELEY DEVELOPMENT TRUST,363241,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
NORTH CLEARED STES,1157,DWELLINGS MAIN CONTRACT,2011-03-24,2998875,2812,41936.55,GREEN ESTATE LTD,388189,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SOUTH CLEARED SITES,1157,DWELLINGS MAIN CONTRACT,2011-03-24,2998877,2822,2775.00,GREEN ESTATE LTD,388189,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SOUTH CLEARED SITES,1157,DWELLINGS MAIN CONTRACT,2011-03-24,2998878,2821,3992.20,GREEN ESTATE LTD,388189,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
COMMUNITY ASSEMBLY NORTH EAST,8420,ADVERTISING AND PUBLICITY,2011-03-24,2998893,SOARCO/356,1000.00,SOUTHEY & OWLERTON AREA REGENERATION,431475,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SECURITY SERVICES,8540,SECURITY SERVICES,2011-03-24,2998902,2631097,988.76,CHUBB ELECTRONIC SECURITY,402749,Facilities Management,SECURITY SERVICES
SHORT BREAKS FUNDING FOR DISAB,9120,OTHER AGENCIES,2011-03-24,2998916,ACCT04,4355.49,ASPERGERS CHILDREN & CARERS TOGETHER,450501,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
MGT  & DELIVERY (BIG),8460,CONSULTANTS FEES,2011-03-24,2998964,65432,1200.00,GRAYS INN SQUARE CHAMBERS LTD,443508,Legal Services,BARRISTERS
MGT  & DELIVERY (BIG),8460,CONSULTANTS FEES,2011-03-24,2998966,65432,3450.00,GRAYS INN SQUARE CHAMBERS LTD,443508,Legal Services,BARRISTERS
FUTURE JOBS FUND,9120,OTHER AGENCIES,2011-03-24,2998969,282,90805.66,MEADOWHALL EDUCATION CENTRE,350033,Human Resources,TRAINING CENTRES
CONTACT CONTRACTS,9280,CONTACT,2011-03-24,2998988,4246,5058.00,PROGRESSIVE CARE LTD,343548,Social Community Care,CHILDREN'S HOMES
EMERGENCY PLANNING,8050,FURNITURE PURCHASES,2011-03-24,2999024,36620,4255.75,SIS WORKSPACE LTD,466606,Construction,OFFICE REFURBISHMENT SERVICES
NORTH AREA MANAGEMENT FEE,5610,AGENCY STAFF,2011-03-24,2999034,642536,576.00,VENN GROUP,526014,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
CONTACT CONTRACTS,9280,CONTACT,2011-03-24,2999035,20832,1653.47,SPECTRUM ACTIVE,328608,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
CHANCET WOOD YOUNG CHILDREN'SC,8010,EQUIPMENT PURCHASE AND REPAIR,2011-03-24,2999041,SINVUK432,761.43,EARLY LEARNING CENTRE UK LTD,484500,Education,TOY SHOPS
HERITAGE WOODLANDS,8010,EQUIPMENT PURCHASE AND REPAIR,2011-03-24,2999065,109439,1566.00,BOB WILD GRASS MACHINERY LTD,203417,Horticultural,LAWNMOWERS & GARDEN MACHINERY
ESTATE SERVICES,6090,TIPPING COSTS,2011-03-24,2999350,33451/1,753.28,R FLETCHER WASTE DISPOSAL LTD,473104,Environmental Services,WASTE DISPOSAL SERVICES
COMMERCIAL PROCESS & BUSINESS,8460,CONSULTANTS FEES,2011-03-24,2999384,SIN000953,6850.00,SPIKES CAVELL ANALYTIC LTD,411465,Consultancy,PUBLIC ANALYSTS
COMMUNITY ASSEMBLY NORTH EAST,8420,ADVERTISING AND PUBLICITY,2011-03-24,2999494,SOARCO/361,1000.00,SOUTHEY & OWLERTON AREA REGENERATION,431475,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
COMMUNITY ASSEMBLY NORTH EAST,8420,ADVERTISING AND PUBLICITY,2011-03-24,2999501,SOARCO/359,1000.00,SOUTHEY & OWLERTON AREA REGENERATION,431475,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LANDFILL SITES,5750,TRAINING EXPENDITURE,2011-03-24,2999508,INV358128,1530.00,CIEH,325495,Human Resources,INSTITUTES - PROFESSIONAL
COMMUNITY ASSEMBLY NORTH EAST,8420,ADVERTISING AND PUBLICITY,2011-03-24,2999514,1945,1000.00,BURNGREAVE MESSENGER LTD,301418,Education,NEWSPAPER & MAGAZINE PUBLISHER
206 STUDY SUPPORT,8440,FEE EXPENSES,2011-03-24,2999515,204,1140.00,WILD WOOD ACTIVITIES,543675,Leisure Services,OUTDOOR PURSUIT ORGANISERS & E
COMMUNITY ASSEMBLY NORTH EAST,9120,OTHER AGENCIES,2011-03-24,2999535,SHA005713,5000.00,SANCTUARY HOUSING,493904,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
"BRANDING, INT & BUSINESS REV",8250,MARKETING EXPENSES,2011-03-24,2999546,01/2798457,810.00,CO-OPERATIVE TRAVEL MANAGEMENT,202987,Facilities Management,TRAVEL AGENTS & HOLIDAY COMPAN
ESTATE SERVICES,6090,TIPPING COSTS,2011-03-24,2999552,33425/1,748.64,R FLETCHER WASTE DISPOSAL LTD,473104,Environmental Services,WASTE DISPOSAL SERVICES
CONTRACT,8050,FURNITURE PURCHASES,2011-03-24,2999560,10710,751.00,STANNINGLEY CARS LTD,467264,Transport,TAXIS & PRIVATE HIRE
SHELTERED HOUSING GENERAL,8350,MISCELLANEOUS EXPENSES,2011-03-24,2999575,T00004580,1556.10,TEAL FURNITURE LIMITED,482632,Furniture,CONTRACT FURNISHERS
BLOCK CLEANING RESPONSE TEAM,5610,AGENCY STAFF,2011-03-24,2999593,51533,621.60,LYNX EMPLOYMENT SERVICES LTD,349384,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
YOUR ESTATE SERVICES TEAM,5610,AGENCY STAFF,2011-03-24,2999596,51535,521.32,LYNX EMPLOYMENT SERVICES LTD,349384,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
SOUTH EAST AREA MANAGEMENT FEE,5610,AGENCY STAFF,2011-03-24,2999599,51538,734.82,LYNX EMPLOYMENT SERVICES LTD,349384,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
SWAN COMMISSIONED,1147,DEMOLITION,2011-03-24,2999601,77271,1620.00,HAGUE PLANT LTD,205330,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
PROGRAMME DELIVERY TEAM,5610,AGENCY STAFF,2011-03-24,2999604,2100062836,578.90,SHEFFIELD CARE TRUST (SP),366826,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PROJECTS TEAM,8550,OTHER SERVICES,2011-03-24,2999652,14416,922.00,N T KILLINGLEY LIMITED,500897,Construction,CONSTRUCTION CONTRACTORS - GEN
TRANSFORMATION FUND,8440,FEE EXPENSES,2011-03-24,2999665,18043011-002,790.00,SHEFFIELD HALLAM UNIVERSITY,301311,Unclassified Non Trade,UNIVERSITIES & MEDICAL SCHOOLS
STATUTORY ADVERTISING,8420,ADVERTISING AND PUBL-INVOICED,2011-03-24,2999707,6762664,630.15,SHEFFIELD NEWSPAPERS LTD,208391,Education,NEWSPAPER & MAGAZINE PUBLISHER
SHELTERED HOUSING,8240,CONFERENCE EXPENSES,2011-03-24,2999709,JG0000794,560.00,ELDERLY ACCOMODATION COUNSEL,546428,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
TRAFFIC MANAGEMENT,5610,AGENCY STAFF,2011-03-24,2999770,1287586,1040.52,MATCHTECH GROUP PLC,387061,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
ARBOURTHORNE 5M'S SHM (STH),1157,DWELLINGS MAIN CONTRACT,2011-03-24,3000120,901613,598.08,YORKSHIRE WATER PLC,295854,Utilities,WATER COMPANIES
ARBOURTHORNE 5M'S SHM (STH),1157,DWELLINGS MAIN CONTRACT,2011-03-24,3000181,901604,598.08,YORKSHIRE WATER PLC,295854,Utilities,WATER COMPANIES
ARBOURTHORNE 5M'S SHM (STH),1157,DWELLINGS MAIN CONTRACT,2011-03-24,3000258,901620,598.08,YORKSHIRE WATER PLC,295854,Utilities,WATER COMPANIES
ARBOURTHORNE 5M'S SHM (STH),1157,DWELLINGS MAIN CONTRACT,2011-03-24,3000259,901617,598.08,YORKSHIRE WATER PLC,295854,Utilities,WATER COMPANIES
ARBOURTHORNE 5M'S SHM (STH),1157,DWELLINGS MAIN CONTRACT,2011-03-24,3000261,901619,598.08,YORKSHIRE WATER PLC,295854,Utilities,WATER COMPANIES
ARBOURTHORNE 5M'S SHM (STH),1157,DWELLINGS MAIN CONTRACT,2011-03-24,3000263,901614,598.08,YORKSHIRE WATER PLC,295854,Utilities,WATER COMPANIES
ARBOURTHORNE 5M'S SHM (STH),1157,DWELLINGS MAIN CONTRACT,2011-03-24,3000264,902415,598.08,YORKSHIRE WATER PLC,295854,Utilities,WATER COMPANIES
ARBOURTHORNE 5M'S SHM (STH),1157,DWELLINGS MAIN CONTRACT,2011-03-24,3000269,902419,598.08,YORKSHIRE WATER PLC,295854,Utilities,WATER COMPANIES
HIGHWAY COORDINATION,5610,AGENCY STAFF,2011-03-24,3000282,1287585,967.51,MATCHTECH GROUP PLC,387061,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
YOUNG APPRENTICESHIPS,9120,OTHER AGENCIES,2011-03-24,3000288,4000270539,2546.17,SHEFFIELD TEACHING HOSPITAL NHS,309216,Unclassified Non Trade,HOSPITALS
BUSINESS DEVELOPMENT,8100,RECHARGEABLE PURCHASES,2011-03-24,3000316,6752366,1508.83,SHEFFIELD NEWSPAPERS LTD,208391,Education,NEWSPAPER & MAGAZINE PUBLISHER
ENHANCED HOUSING DEMO SHM(NTH),1157,DWELLINGS MAIN CONTRACT,2011-03-24,3000350,899017,1035.98,YEDL CASHIER,353721,Utilities,ELECTRICITY COMPANIES
ARBOURTHORNE 5M'S SHM (STH),1157,DWELLINGS MAIN CONTRACT,2011-03-24,3000361,901600,598.08,YORKSHIRE WATER PLC,295854,Utilities,WATER COMPANIES
ARBOURTHORNE 5M'S SHM (STH),1157,DWELLINGS MAIN CONTRACT,2011-03-24,3000364,901606,598.08,YORKSHIRE WATER PLC,295854,Utilities,WATER COMPANIES
ARBOURTHORNE 5M'S SHM (STH),1157,DWELLINGS MAIN CONTRACT,2011-03-24,3000366,901611,598.08,YORKSHIRE WATER PLC,295854,Utilities,WATER COMPANIES
BOLE HILL VIEW,8140,GROCERIES,2011-03-24,3000384,16501358,543.21,DBC FOODSERVICE,409111,Catering,CATERING FOOD & DRINK SUPPLIER
HEAD OF SPORT,8010,EQUIPMENT PURCHASE AND REPAIR,2011-03-24,3000390,FDI05437,2000.00,SHEFFIELD HALLAM UNIVERSITY,317142,Unclassified Non Trade,UNIVERSITIES & MEDICAL SCHOOLS
STEP UP TO SOCIAL WORK,8440,FEE EXPENSES,2011-03-24,3000406,112962968,7333.32,ROTHERHAM MBC,329721,Unclassified Non Trade,LOCAL GOVERNMENT
INVESTMENT PLANNING,5610,AGENCY STAFF,2011-03-24,3000413,222180984,532.06,REED EMPLOYMENT,317819,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
SHEFFIELD HOMES GENERAL,7160,CAR PARKING SPACES AND FEES,2011-03-24,3000443,852108,4800.00,PARKING SERVICES (SHEFFIELD HOMES),387787,Traffic Management,CAR PARKING & GARAGING
SHEFFIELD HOMES GENERAL,7160,CAR PARKING SPACES AND FEES,2011-03-24,3000444,852107,2700.00,DEL (CARBROOK) SHEFFIELD HOMES,394506,Unclassified Non Trade,"HOUSING ASSOCIATIONS, SOCIETIE"
SPORTS EVENTS,8440,FEE EXPENSES,2011-03-24,3000448,2181,1000.00,BRITISH JUDO COMPETITIONS & EVENTS,452993,Leisure Services,SPORTS CLUBS & ASSOCIATIONS
SHEFFIELD HOMES ACCOMODATION,6080,CONTRACT CLEANING,2011-03-24,3000497,842759,8813.94,CHIEF EXECUTIVE DIRECTORATE (HOMES),402954,Unclassified Non Trade,LOCAL GOVERNMENT
SHEFFIELD HOMES ACCOMODATION,9650,ACCOMMODATION,2011-03-24,3000499,840201,2745.18,DEL (CARBROOK) SHEFFIELD HOMES,394506,Unclassified Non Trade,"HOUSING ASSOCIATIONS, SOCIETIE"
COMMUNITY ASSEMBLY NORTH EAST,8420,ADVERTISING AND PUBLICITY,2011-03-24,3000500,SOARCO/360,1000.00,SOUTHEY & OWLERTON AREA REGENERATION,431475,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD HOMES ACCOMODATION,6270,SERVICE / PFI UNITARY CHARGE,2011-03-24,3000520,INV001729,4670.77,CHAUCER BUSINESS & ENTERPRISE COLLEGE,312751,Unclassified Non Trade,SCHOOLS & COLLEGES - FURTHER E
LOCALITY 3 DAY SUPPORT,6210,RENTS,2011-03-24,3000524,MH1049,900.00,ST JOHN'S OWLERTON PCC,301869,Medical,AMBULANCE SERVICES
COMMUNITY ASSEMBLY NORTH,8350,MISCELLANEOUS EXPENSES,2011-03-24,3000528,SI11001308,540.00,SOLON SECURITY LTD,348077,Facilities Management,SECURITY EQUIPMENT
ACCESS TO FINANCE TEAM,8460,CONSULTANTS FEES,2011-03-24,3000541,43234,1170.00,REGIONAL MAGAZINE COMPANY LTD,508317,Education,NEWSPAPER & MAGAZINE PUBLISHER
SHIREGREEN/BURNGREAVE,8490,OTHER PROFESSIONAL FEES,2011-03-24,3000546,SIN012204,591.63,PETER HOUSLEY REMOVALS,207489,Transport,REMOVALS & STORAGE - HOUSEHOLD
P&FM CLIENT,8460,CONSULTANTS FEES,2011-03-24,3000551,40605,1140.00,BDA CONSULTING,540117,Consultancy,BUSINESS & MANAGEMENT CONSULTA
WINCOBANK HILL PHASE 1,1148,SURVEY COSTS,2011-03-24,3000554,5099,3450.00,ARCHERITAGE,529089,Consultancy,ARCHAEOLOGISTS
ACCOMMODATION & DEVEL TEAM,9160,PARTNERSHIP CONTRACTS,2011-03-24,3000564,1511,13000.00,SHEFFIELD MENCAP & GATEWAY,328741,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
STATUTORY ADVERTISING,8420,ADVERTISING AND PUBL-INVOICED,2011-03-24,3000567,6782923,630.15,SHEFFIELD NEWSPAPERS LTD,208391,Education,NEWSPAPER & MAGAZINE PUBLISHER
BUSINESS DEVELOPMENT,8100,RECHARGEABLE PURCHASES,2011-03-24,3000569,6783093,870.48,SHEFFIELD NEWSPAPERS LTD,208391,Education,NEWSPAPER & MAGAZINE PUBLISHER
ALLOTMENTS INVESTMENT PROGRAMM,1161,NC&A MAIN CONTRACT,2011-03-24,3000807,1075,6600.00,H N TREES LTD,317072,Environmental Services,TREE WORK & FORESTRY SERVICES
HOUSING SOLUTIONS ADMIN,8620,COMPUTER SOFTWARE LICENCES,2011-03-24,3000813,I144683,1504.00,CITIZENS ADVICE,415620,Medical,COUNSELLING & ADVICE SERVICES
SOCIAL MARKETING,8460,CONSULTANTS FEES,2011-03-24,3000822,2136,2625.00,STRATEGIC SOCIAL MARKETING LTD,527727,Facilities Management,MARKET RESEARCH
ALDINE HOUSE,8050,FURNITURE PURCHASES,2011-03-24,3000824,5866,854.46,COUNTY GLAZING SERVICES LTD,306497,Construction,GLAZIERS
CREATIVE SERVICES,9120,OTHER AGENCIES,2011-03-24,3000825,056943/057207,2158.00,WHITESPRINT GROUP LIMITED,202894,Facilities Management,PRINTERS
LOCALITY 1,5610,AGENCY STAFF,2011-03-24,3000834,1549896,739.99,ADVANTAGE HEALTHCARE GROUP LTD,457258,Human Resources,NURSING AGENCIES
ALDINE HOUSE,5610,AGENCY STAFF,2011-03-24,3000841,222172706,581.05,REED HEALTH GROUP,301409,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
ALDINE HOUSE,9030,HEALTH,2011-03-24,3000844,2100050246,1017.89,SHEFFIELD PCT,455606,Unclassified Non Trade,HEALTH AUTHORITIES
LOCALITY 1,5610,AGENCY STAFF,2011-03-24,3000847,1549898,636.00,ADVANTAGE HEALTHCARE GROUP LTD,457258,Human Resources,NURSING AGENCIES
ECCLESALL WOODS SAWMILL SITE,8260,WOODLAND DEVELOPMENT EXPENSES,2011-03-24,3000852,10/4692/114HB/40310,1984.00,SHEFFIELD WILDLIFE TRUST,347103,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SHELTERED HOUSING SCHEMES,6080,CONTRACT CLEANING,2011-03-24,3000855,69,666.00,ATKIN & SON,203113,Cleaning and Janitorial,WINDOW CLEANERS
GENERAL COMM AREAS - INC AREA,6080,CONTRACT CLEANING,2011-03-24,3000855,69,2617.00,ATKIN & SON,203113,Cleaning and Janitorial,WINDOW CLEANERS
GENERAL COMM AREAS - INC AREA,6080,CONTRACT CLEANING,2011-03-24,3000856,35F,2802.00,ATKIN & SON,203113,Cleaning and Janitorial,WINDOW CLEANERS
GENERAL COMM AREAS - INC AREA,6080,CONTRACT CLEANING,2011-03-24,3000857,3078,2884.00,ATKIN & SON,203113,Cleaning and Janitorial,WINDOW CLEANERS
SECURE PLACEMENTS,9270,SECURE PLACEMENTS - REMAND,2011-03-24,3000861,QC10118,776.25,QUAYSIDE CARE,317889,Social Community Care,SOCIAL SERVICES
SCHOOL SWIMMING SERVICE,7060,EXTERNAL VEHICLE HIRE,2011-03-24,3000862,AT106439,3528.00,ASHLEY TRAVEL LTD,439136,Vehicles Not Buses,MINI BUSES - HIRE & LEASING
COMMUNITY CENTRES - GENERAL,6030,REPAIRS AND MTCE - RESPONSIVE,2011-03-24,3000865,40907/42841,2999.50,NRC SERVICES LTD,308030,Cleaning and Janitorial,CLEANING SERVICES - COMMERCIAL
TRANSFORMATION FUND,8440,FEE EXPENSES,2011-03-24,3000878,19044659-004,1180.00,SHEFFIELD HALLAM UNIVERSITY,301311,Unclassified Non Trade,UNIVERSITIES & MEDICAL SCHOOLS
CAPITAL GENERAL,9650,OTHER SERVICE RECHARGES,2011-03-24,3000885,851425,14833.32,DEL (CARBROOK) SHEFFIELD HOMES,394506,Unclassified Non Trade,"HOUSING ASSOCIATIONS, SOCIETIE"
CAPITAL GENERAL,9650,OTHER SERVICE RECHARGES,2011-03-24,3000887,851423,4000.00,DEL (CARBROOK) SHEFFIELD HOMES,394506,Unclassified Non Trade,"HOUSING ASSOCIATIONS, SOCIETIE"
TRAINING - BROCKWOOD,8440,FEE EXPENSES,2011-03-24,3000919,2100050334,2100.00,SHEFFIELD SOUTH WEST PRIMARY CARE TRUST,366887,Unclassified Non Trade,HEALTH AUTHORITIES
SOCIAL SERVICES LOCATION PLACE,9050,OTHER LOCAL AUTHORITIES,2011-03-24,3000933,1800026231,2260.80,DERBYSHIRE COUNTY COUNCIL,299578,Unclassified Non Trade,LOCAL GOVERNMENT
SOCIAL SERVICES LOCATION PLACE,9050,OTHER LOCAL AUTHORITIES,2011-03-24,3000934,1800026239,2260.80,DERBYSHIRE COUNTY COUNCIL,299578,Unclassified Non Trade,LOCAL GOVERNMENT
SOCIAL SERVICES LOCATION PLACE,9050,OTHER LOCAL AUTHORITIES,2011-03-24,3000935,1800026233,2260.80,DERBYSHIRE COUNTY COUNCIL,299578,Unclassified Non Trade,LOCAL GOVERNMENT
SOCIAL SERVICES LOCATION PLACE,9050,OTHER LOCAL AUTHORITIES,2011-03-24,3000948,1800026234,2034.72,DERBYSHIRE COUNTY COUNCIL,299578,Unclassified Non Trade,LOCAL GOVERNMENT
SOCIAL SERVICES LOCATION PLACE,9050,OTHER LOCAL AUTHORITIES,2011-03-24,3000949,1800026235,2034.72,DERBYSHIRE COUNTY COUNCIL,299578,Unclassified Non Trade,LOCAL GOVERNMENT
SOCIAL SERVICES LOCATION PLACE,9050,OTHER LOCAL AUTHORITIES,2011-03-24,3000950,1800026236,2712.96,DERBYSHIRE COUNTY COUNCIL,299578,Unclassified Non Trade,LOCAL GOVERNMENT
SOCIAL SERVICES LOCATION PLACE,9050,OTHER LOCAL AUTHORITIES,2011-03-24,3000951,1800026237,2034.72,DERBYSHIRE COUNTY COUNCIL,299578,Unclassified Non Trade,LOCAL GOVERNMENT
