Business Unit Description,Expense Code,Expense Code Description,GL Date,Document No.,Invoice No.,Invoiced Value,Supplier Name,Address Book No.,Proclass Details Level 1,Thomson Classification Description
ESTATE SERVICES,6090,TIPPING COSTS,2011-06-22,3060053,35161/1,707.32,R FLETCHER WASTE DISPOSAL LTD,473104,Environmental Services,WASTE DISPOSAL SERVICES
ESTATE SERVICES,6090,TIPPING COSTS,2011-06-22,3060054,35162/1,1542.36,R FLETCHER WASTE DISPOSAL LTD,473104,Environmental Services,WASTE DISPOSAL SERVICES
MARKETING,8250,MARKETING EXPENSES,2011-06-22,3061749,118,585.00,QUICK FEET PRODUCTIONS,516208,Leisure Services,FILM STUDIOS & PRODUCTION SERV
CONTACT CONTRACTS,9280,CONTACT,2011-06-22,3061783,382,2730.65,SHEFFIELD CHILDREN'S CENTRE,311908,Social Community Care,NURSERIES & CRECHES
FURNISHED ACCOMMODATION,8050,FLOOR COVERINGS,2011-06-22,3061808,13677,624.00,PYRAMID CARPETS,243612,Building Construction Materials,CARPETS & RUGS - RETAIL
PEST CONTROL,8010,EQUIPMENT PURCHASE AND REPAIR,2011-06-22,3061811,OP/0087951,816.00,BARRETTINE ENVIRONMENTAL HEALTH,203269,Unclassified Trade,CHEMICALS & ALLIED PRODUCTS
LD DAY SERVICES NORTH,6280,HIRE OF PREMISES,2011-06-22,3061871,1609,1176.00,HILLSBOROUGH ARENA SPORTS ASSOCIATION,310650,Leisure Services,SPORTS CLUBS & ASSOCIATIONS
LD DAY SERVICES NORTH,8230,HOSPITALITY,2011-06-22,3061873,1610,514.00,HILLSBOROUGH ARENA SPORTS ASSOCIATION,310650,Leisure Services,SPORTS CLUBS & ASSOCIATIONS
PURCHASING & PAYMENTS TEAM,7020,VEHICLE FUEL COSTS,2011-06-22,3061886,1016390336,669.30,ARVAL PHH LTD,444333,Vehicles Not Buses,CAR & TRUCK LEASING & CONTRACT
OSP2 KIER LTD CONTROL ACCOUNT,9620,FINANCIAL PROCESSES,2011-06-22,3061909,111203,758400.97,KIER LIMITED,516733,Facilities Management,FACILITIES MANAGEMENT
CONTRACT PROVIDER 2010/11,9120,OTHER AGENCIES,2011-06-22,3062040,15062011LW,542.50,SHIREGREEN UNITED REFORMED CHURCH,323483,Unclassified Non Trade,PLACES OF WORSHIP
INCOME MANAGEMENT UNIT,9140,DEBT COLLECTION AGENCY,2011-06-22,3062060,IEX3000896032,2100.00,EXPERIAN LTD,417758,Financial Services,CREDIT REFERENCE AGENCIES
CONTRACT PROVIDER 2010/11,9120,OTHER AGENCIES,2011-06-22,3062097,574-12,619.50,TINSLEY PARENTS & CHILDREN'S CONSORTIUM,451409,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SHEAF TRAINING,8440,FEE EXPENSES,2011-06-22,3062104,8520481402,629.48,VEOLIA ENVIRONMENTAL SERVICES,464059,Environmental Services,WASTE DISPOSAL SERVICES
RED TAPE CENTRAL,8440,FEE EXPENSES,2011-06-22,3062107,2779405,510.54,CHUBB ELECTRONIC SECURITY,415902,Facilities Management,SECURITY SERVICES
RED TAPE CENTRAL,8440,FEE EXPENSES,2011-06-22,3062112,SIN014138,2000.00,THIRDFORCE EP UK LIMITED,454909,Human Resources,TRAINING SERVICES
SHEAF TRAINING CENTRE,1194,OTHER FEES,2011-06-22,3062359,SI13376,759.00,CBC COMPUTER SYSTEMS LTD,304631,ICT,COMPUTER SYSTEMS & SOFTWARE (S
OWLER BROOK PCP,1194,OTHER FEES,2011-06-22,3062772,581,115960.00,PYRAMID SCHOOLS (SHEFFIELD) LTD,324404,Financial Services,LEASING SERVICES
DISTRICT HEATING GENERAL,6160,GAS,2011-06-22,3062188,A3669279/S1862996,4343.63,BRITISH GAS BUSINESS,370790,Utilities,GAS COMPANIES
DISTRICT HEATING GENERAL,6160,GAS,2011-06-22,3062191,A3669279/S1863013,4899.55,BRITISH GAS BUSINESS,370790,Utilities,GAS COMPANIES
DISTRICT HEATING GENERAL,6160,GAS,2011-06-22,3062192,A3669279/S1863042,2713.14,BRITISH GAS BUSINESS,370790,Utilities,GAS COMPANIES
DISTRICT HEATING GENERAL,6160,GAS,2011-06-22,3062193,A3669279/S1863046,5352.98,BRITISH GAS BUSINESS,370790,Utilities,GAS COMPANIES
DISTRICT HEATING GENERAL,6160,GAS,2011-06-22,3062194,A3669279/S1863048,5474.92,BRITISH GAS BUSINESS,370790,Utilities,GAS COMPANIES
DISTRICT HEATING GENERAL,6160,GAS,2011-06-22,3062196,A3669279/S1863049,9211.55,BRITISH GAS BUSINESS,370790,Utilities,GAS COMPANIES
PUBLIC REALM OH AND SUPPORT,6370,GROUNDS MTCE AND ARBORICULTURE,2011-06-22,3062757,6311070,1417.40,CARLTON FUELS,466741,Vehicles Not Buses,FUEL DEALERS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-06-22,3062261,J382110,817.92,REDACTED PERSONAL DATA,538989,Social Community Care,CAREFIRST DIRECT PAYMENTS
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2011-06-22,3062262,J382110,675.08,REDACTED PERSONAL DATA,540011,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2011-06-22,3062263,J368559 290511,645.85,ALLIED HEALTHCARE GROUP LTD,325458,Human Resources,NURSING AGENCIES
PURCHASING ELDERLY,9190,CITYWIDE SPOT,2011-06-22,3062263,J368559 290511,41328.24,ALLIED HEALTHCARE GROUP LTD,325458,Human Resources,NURSING AGENCIES
PHYSICAL DISABILITIES PURCHASI,9190,CITYWIDE SPOT,2011-06-22,3062263,J368559 290511,5725.44,ALLIED HEALTHCARE GROUP LTD,325458,Human Resources,NURSING AGENCIES
PURCHASING ELDERLY,9190,BLOCK CONTRACT,2011-06-22,3062264,J368560 290511,13402.08,CAREFORCE,362136,Human Resources,NURSING AGENCIES
PHYSICAL DISABILITIES PURCHASI,9190,BLOCK CONTRACT,2011-06-22,3062264,J368560 290511,2472.24,CAREFORCE,362136,Human Resources,NURSING AGENCIES
PHYSICAL DISABILITIES PURCHASI,9190,BLOCK CONTRACT,2011-06-22,3062265,J368563 290511,5061.85,CARE UK SHEFFIELD,362074,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,BLOCK CONTRACT,2011-06-22,3062265,J368563 290511,1375.00,CARE UK SHEFFIELD,362074,Social Community Care,HOME CARE SERVICES
PURCHASING ELDERLY,9190,BLOCK CONTRACT,2011-06-22,3062265,J368563 290511,40229.78,CARE UK SHEFFIELD,362074,Social Community Care,HOME CARE SERVICES
PURCHASING ELDERLY,9190,BLOCK CONTRACT,2011-06-22,3062266,J368564 290511,46784.21,CAREWATCH (SHEFFIELD),328494,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,BLOCK CONTRACT,2011-06-22,3062266,J368564 290511,815.24,CAREWATCH (SHEFFIELD),328494,Social Community Care,HOME CARE SERVICES
PHYSICAL DISABILITIES PURCHASI,9190,BLOCK CONTRACT,2011-06-22,3062266,J368564 290511,7979.60,CAREWATCH (SHEFFIELD),328494,Social Community Care,HOME CARE SERVICES
PURCHASING ELDERLY,9190,BLOCK CONTRACT,2011-06-22,3062269,J368565 290511,41685.12,CAREWATCH (SHEFFIELD),328494,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,BLOCK CONTRACT,2011-06-22,3062269,J368565 290511,3936.84,CAREWATCH (SHEFFIELD),328494,Social Community Care,HOME CARE SERVICES
PHYSICAL DISABILITIES PURCHASI,9190,BLOCK CONTRACT,2011-06-22,3062269,J368565 290511,8673.92,CAREWATCH (SHEFFIELD),328494,Social Community Care,HOME CARE SERVICES
PURCHASING ELDERLY,9190,BLOCK CONTRACT,2011-06-22,3062270,J368566 290511,45061.58,CAREWATCH (SHEFFIELD),328494,Social Community Care,HOME CARE SERVICES
PHYSICAL DISABILITIES PURCHASI,9190,BLOCK CONTRACT,2011-06-22,3062270,J368566 290511,4535.14,CAREWATCH (SHEFFIELD),328494,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,BLOCK CONTRACT,2011-06-22,3062270,J368566 290511,1790.65,CAREWATCH (SHEFFIELD),328494,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,BLOCK CONTRACT,2011-06-22,3062271,J368567 290511,787.64,CARE UK SHEFFIELD,362074,Social Community Care,HOME CARE SERVICES
PURCHASING ELDERLY,9190,BLOCK CONTRACT,2011-06-22,3062271,J368567 290511,17697.83,CARE UK SHEFFIELD,362074,Social Community Care,HOME CARE SERVICES
PHYSICAL DISABILITIES PURCHASI,9190,BLOCK CONTRACT,2011-06-22,3062271,J368567 290511,911.41,CARE UK SHEFFIELD,362074,Social Community Care,HOME CARE SERVICES
PURCHASING ELDERLY,9190,BLOCK CONTRACT,2011-06-22,3062272,J368568 290511,47129.52,DIRECT HEALTH UK LIMITED,204388,Social Community Care,HOME CARE SERVICES
PHYSICAL DISABILITIES PURCHASI,9190,BLOCK CONTRACT,2011-06-22,3062272,J368568 290511,3103.64,DIRECT HEALTH UK LIMITED,204388,Social Community Care,HOME CARE SERVICES
PHYSICAL DISABILITIES PURCHASI,9190,BLOCK CONTRACT,2011-06-22,3062273,J368569 290511,6284.02,DIRECT HEALTH UK LIMITED,204388,Social Community Care,HOME CARE SERVICES
PURCHASING ELDERLY,9190,BLOCK CONTRACT,2011-06-22,3062273,J368569 290511,36484.84,DIRECT HEALTH UK LIMITED,204388,Social Community Care,HOME CARE SERVICES
PHYSICAL DISABILITIES PURCHASI,9190,BLOCK CONTRACT,2011-06-22,3062275,J368570 290511,11693.57,DIRECT HEALTH UK LIMITED,204388,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,BLOCK CONTRACT,2011-06-22,3062275,J368570 290511,956.76,DIRECT HEALTH UK LIMITED,204388,Social Community Care,HOME CARE SERVICES
PURCHASING ELDERLY,9190,BLOCK CONTRACT,2011-06-22,3062275,J368570 290511,38805.47,DIRECT HEALTH UK LIMITED,204388,Social Community Care,HOME CARE SERVICES
PHYSICAL DISABILITIES PURCHASI,9190,BLOCK CONTRACT,2011-06-22,3062276,J368571 290511,854.76,MEARS CARE LIMITED,368340,Social Community Care,HOME CARE SERVICES
PURCHASING ELDERLY,9190,BLOCK CONTRACT,2011-06-22,3062276,J368571 290511,42589.44,MEARS CARE LIMITED,368340,Social Community Care,HOME CARE SERVICES
PURCHASING ELDERLY,9190,BLOCK CONTRACT,2011-06-22,3062278,J368572 290511,28682.77,MEARS CARE LIMITED,368340,Social Community Care,HOME CARE SERVICES
PHYSICAL DISABILITIES PURCHASI,9190,BLOCK CONTRACT,2011-06-22,3062278,J368572 290511,1606.36,MEARS CARE LIMITED,368340,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,BLOCK CONTRACT,2011-06-22,3062278,J368572 290511,1047.67,MEARS CARE LIMITED,368340,Social Community Care,HOME CARE SERVICES
PHYSICAL DISABILITIES PURCHASI,9190,BLOCK CONTRACT,2011-06-22,3062279,J368573 290511,7587.51,CAREFORCE,362136,Human Resources,NURSING AGENCIES
PURCHASING LEARNING DISABILITI,9190,BLOCK CONTRACT,2011-06-22,3062279,J368573 290511,1511.88,CAREFORCE,362136,Human Resources,NURSING AGENCIES
PURCHASING ELDERLY,9190,BLOCK CONTRACT,2011-06-22,3062279,J368573 290511,33092.61,CAREFORCE,362136,Human Resources,NURSING AGENCIES
PURCHASING LEARNING DISABILITI,9190,BLOCK CONTRACT,2011-06-22,3062280,J368574 290511,1281.48,CAREFORCE,362136,Human Resources,NURSING AGENCIES
PURCHASING ELDERLY,9190,BLOCK CONTRACT,2011-06-22,3062280,J368574 290511,31002.33,CAREFORCE,362136,Human Resources,NURSING AGENCIES
PHYSICAL DISABILITIES PURCHASI,9190,BLOCK CONTRACT,2011-06-22,3062280,J368574 290511,3720.03,CAREFORCE,362136,Human Resources,NURSING AGENCIES
PURCHASING ELDERLY,9190,BLOCK CONTRACT,2011-06-22,3062282,J368575 290511,31526.38,D H HOMECARE LTD,329312,Social Community Care,HOME CARE SERVICES
PHYSICAL DISABILITIES PURCHASI,9190,BLOCK CONTRACT,2011-06-22,3062282,J368575 290511,1812.00,D H HOMECARE LTD,329312,Social Community Care,HOME CARE SERVICES
PURCHASING ELDERLY,9190,BLOCK CONTRACT,2011-06-22,3062283,J368576 290511,43612.93,ACORN HOME CARE LTD,464581,Social Community Care,HOME CARE SERVICES
PHYSICAL DISABILITIES PURCHASI,9190,BLOCK CONTRACT,2011-06-22,3062283,J368576 290511,4628.92,ACORN HOME CARE LTD,464581,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,BLOCK CONTRACT,2011-06-22,3062283,J368576 290511,1434.56,ACORN HOME CARE LTD,464581,Social Community Care,HOME CARE SERVICES
PHYSICAL DISABILITIES PURCHASI,9190,BLOCK CONTRACT,2011-06-22,3062284,J368577 290511,10595.93,CLAIMAR CARE LTD,464579,Social Community Care,HOME CARE SERVICES
PURCHASING ELDERLY,9190,BLOCK CONTRACT,2011-06-22,3062284,J368577 290511,52640.91,CLAIMAR CARE LTD,464579,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,BLOCK CONTRACT,2011-06-22,3062284,J368577 290511,1725.65,CLAIMAR CARE LTD,464579,Social Community Care,HOME CARE SERVICES
PURCHASING ELDERLY,9190,BLOCK CONTRACT,2011-06-22,3062286,J368578 290511,18331.90,CLAIMAR CARE LTD,464579,Social Community Care,HOME CARE SERVICES
PHYSICAL DISABILITIES PURCHASI,9190,BLOCK CONTRACT,2011-06-22,3062286,J368578 290511,3366.40,CLAIMAR CARE LTD,464579,Social Community Care,HOME CARE SERVICES
PHYSICAL DISABILITIES PURCHASI,9190,BLOCK CONTRACT,2011-06-22,3062287,J368579 290511,6372.12,GOLDSBOROUGH HOME CARE,474945,Social Community Care,HOME CARE SERVICES
PURCHASING ELDERLY,9190,BLOCK CONTRACT,2011-06-22,3062287,J368579 290511,39304.16,GOLDSBOROUGH HOME CARE,474945,Social Community Care,HOME CARE SERVICES
PURCHASING ELDERLY,9190,BLOCK CONTRACT,2011-06-22,3062288,J368582 290511,58989.01,CARE UK SHEFFIELD,362074,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,BLOCK CONTRACT,2011-06-22,3062288,J368582 290511,3200.24,CARE UK SHEFFIELD,362074,Social Community Care,HOME CARE SERVICES
PHYSICAL DISABILITIES PURCHASI,9190,BLOCK CONTRACT,2011-06-22,3062288,J368582 290511,3179.50,CARE UK SHEFFIELD,362074,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,BLOCK CONTRACT,2011-06-22,3062289,J368583 290511,961.00,CAREFORCE,362136,Human Resources,NURSING AGENCIES
PURCHASING ELDERLY,9190,BLOCK CONTRACT,2011-06-22,3062289,J368583 290511,41775.98,CAREFORCE,362136,Human Resources,NURSING AGENCIES
PHYSICAL DISABILITIES PURCHASI,9190,BLOCK CONTRACT,2011-06-22,3062289,J368583 290511,2267.82,CAREFORCE,362136,Human Resources,NURSING AGENCIES
PURCHASING ELDERLY,9190,BLOCK CONTRACT,2011-06-22,3062290,J368584 290511,42244.76,HOMECHOICE CARE LIMITED,487993,Human Resources,NURSING AGENCIES
PHYSICAL DISABILITIES PURCHASI,9190,BLOCK CONTRACT,2011-06-22,3062290,J368584 290511,5687.28,HOMECHOICE CARE LIMITED,487993,Human Resources,NURSING AGENCIES
PHYSICAL DISABILITIES PURCHASI,9190,BLOCK CONTRACT,2011-06-22,3062291,J368585 290511,2799.36,HOMECHOICE CARE LIMITED,487993,Human Resources,NURSING AGENCIES
PURCHASING ELDERLY,9190,BLOCK CONTRACT,2011-06-22,3062291,J368585 290511,31120.98,HOMECHOICE CARE LIMITED,487993,Human Resources,NURSING AGENCIES
PURCHASING,9190,BLOCK CONTRACT,2011-06-22,3062292,J368586 290511,1048.80,COMFORT CALL,552184,Social Community Care,HOME CARE SERVICES
PHYSICAL DISABILITIES PURCHASI,9190,BLOCK CONTRACT,2011-06-22,3062292,J368586 290511,3214.80,COMFORT CALL,552184,Social Community Care,HOME CARE SERVICES
PURCHASING ELDERLY,9190,BLOCK CONTRACT,2011-06-22,3062292,J368586 290511,26769.60,COMFORT CALL,552184,Social Community Care,HOME CARE SERVICES
PURCHASING ELDERLY,9190,BLOCK CONTRACT,2011-06-22,3062293,J380287 290511,29766.51,CAREWATCH (SHEFFIELD),328494,Social Community Care,HOME CARE SERVICES
PURCHASING ELDERLY,9190,BLOCK CONTRACT,2011-06-22,3062294,J380288 290511,52401.06,HOUSING 21,531533,Unclassified Non Trade,"HOUSING ASSOCIATIONS, SOCIETIE"
PURCHASING ELDERLY,9190,CITYWIDE SPOT,2011-06-22,3062295,986,1294.92,NEW HORIZONS TRUST HOME CARE SERVICES,532473,Social Community Care,HOME CARE SERVICES
PHYSICAL DISABILITIES PURCHASI,9190,CITYWIDE SPOT,2011-06-22,3062296,1971,511.17,ONE TO ONE SUPPORT SERVICES LTD,518159,Social Community Care,HOME CARE SERVICES
WEST SA - CIN S17,9270,CARELEAVERS INDEPENDENT LIVING,2011-06-22,3062250,1,528.00,KIDS KABIN AFTER SCHOOL CLUB,465636,Social Community Care,AFTER SCHOOL CARE
CWD INDEPENDENT PLACEMENTS,9270,PAYMENTS TO RELATIVES/FRIENDS,2011-06-22,3062259,21411/21483,5104.12,CITIZENSHIP FIRST,329379,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2011-06-22,3062235,J370939 290511,1532.00,67 BIRCH AVENUE NURSING HOME,362108,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2011-06-22,3062236,J380296 260611,1219.00,67 BIRCH AVENUE NURSING HOME,362108,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-06-22,3062237,J381989 260611,2165.71,BELMONT HOUSE NURSING HOME,361754,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,SHORT TERM RESIDENTIAL CARE,2011-06-22,3062238,J381991 260611,1990.28,IDEAL CARE HOMES,524235,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-06-22,3062238,J381991 260611,3372.43,IDEAL CARE HOMES,524235,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-06-22,3062239,J382103 260611,6142.50,COUMES BROOK,362149,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-06-22,3062240,J382104 260611,1802.00,HAWKHILLS,361795,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-06-22,3062241,J382105 260611,4241.71,KNOWLE HILL,361798,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,SHORT TERM RESIDENTIAL CARE,2011-06-22,3062242,J378424 290511,3358.29,HOUSTEADS,361860,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,SHORT TERM RESIDENTIAL CARE,2011-06-22,3062244,J380284 290511,1786.57,BEECHY KNOLL,362144,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,SHORT TERM RESIDENTIAL CARE,2011-06-22,3062245,J381883 290511,2352.72,BELMONT HOUSE NURSING HOME,361754,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,SHORT TERM RESIDENTIAL CARE,2011-06-22,3062246,J382082 290511,686.00,MIDHURST ROAD,361801,Social Community Care,RESIDENTIAL CARE HOMES
PHYSICAL DISABILITIES PURCHASI,9210,SHORT TERM NURSING CARE,2011-06-22,3062247,J382084 290511,4072.92,GREENSIDE COURT,373540,Social Community Care,NURSING HOMES
SUPPORTING PEOPLE,9060,SUPPORTING PEOPLE PAYMENTS,2011-06-22,3062297,J382155 240711,21598.08,SHEFFIELD YWCA (SP),351494,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SUPPORTING PEOPLE - LD POOL,9060,SUPPORTING PEOPLE PAYMENTS,2011-06-22,3062297,J382155 240711,5114.76,SHEFFIELD YWCA (SP),351494,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SUPPORTING PEOPLE,9060,SUPPORTING PEOPLE PAYMENTS,2011-06-22,3062298,J382156 240711,3106.88,MAAN SOMALI MENTAL HEALTH SHEFFIELD,351498,Medical,COUNSELLING & ADVICE SERVICES
SUPPORTING PEOPLE,9060,SUPPORTING PEOPLE PAYMENTS,2011-06-22,3062299,J382157 240711,15274.84,YMH FOUNDATION LTD SHEFFIELD H/A (SP),362542,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SUPPORTING PEOPLE,9060,SUPPORTING PEOPLE PAYMENTS,2011-06-22,3062300,J382158 240711,37883.72,ACTION HOUSING ASSOCIATION LIMITED (SP),351129,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SUPPORTING PEOPLE,9060,SUPPORTING PEOPLE PAYMENTS,2011-06-22,3062301,J382159 240711,5384.40,SACMHA LIMITED (SP),351469,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SUPPORTING PEOPLE,9060,SUPPORTING PEOPLE PAYMENTS,2011-06-22,3062302,J382160 240711,1329.28,WILLIAM SUTTON TRUST (SP),351535,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SUPPORTING PEOPLE - LD POOL,9060,SUPPORTING PEOPLE PAYMENTS,2011-06-22,3062303,J382161 240711,18522.72,CITIZENSHIP FIRST LTD (SP),351120,Social Community Care,DISABILITY & SPECIAL NEEDS - S
SUPPORTING PEOPLE - LD POOL,9060,SUPPORTING PEOPLE PAYMENTS,2011-06-22,3062305,J382162 240711,12702.08,MELROSE HOSTEL (SP),351517,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SUPPORTING PEOPLE,9060,SUPPORTING PEOPLE PAYMENTS,2011-06-22,3062306,J382163 240711,1387.54,ANCHOR TRUST (SP),351515,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SUPPORTING PEOPLE,9060,SUPPORTING PEOPLE PAYMENTS,2011-06-22,3062310,J382167 240711,16712.36,ASHIANA (SP),351133,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SUPPORTING PEOPLE - LD POOL,9060,SUPPORTING PEOPLE PAYMENTS,2011-06-22,3062311,J382168 240711,54144.00,SHEFFIELD CARE TRUST (SP),366826,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SUPPORTING PEOPLE - LD POOL,9060,SUPPORTING PEOPLE PAYMENTS,2011-06-22,3062312,J382169 240711,33408.00,DIMENSIONS (UK) LTD.,386516,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SUPPORTING PEOPLE,9060,SUPPORTING PEOPLE PAYMENTS,2011-06-22,3062313,J382170 240711,31199.84,AGE CONCERN (SHEFFIELD) LTD (SP),351131,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SUPPORTING PEOPLE,9060,SUPPORTING PEOPLE PAYMENTS,2011-06-22,3062316,J382112 240711,3304.84,STOTHARD ROAD SCHEME LTD (SP),416114,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SUPPORTING PEOPLE,9060,SUPPORTING PEOPLE PAYMENTS,2011-06-22,3062317,J382113 240711,1451.80,AGE CONCERN SHEFFIELD,347104,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SUPPORTING PEOPLE - LD POOL,9060,SUPPORTING PEOPLE PAYMENTS,2011-06-22,3062318,J382114 240711,14100.00,HOME FARM TRUST LTD (SP),351124,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SUPPORTING PEOPLE,9060,SUPPORTING PEOPLE PAYMENTS,2011-06-22,3062319,J382115 240711,27525.96,TURNING POINT SERVICES LTD,482885,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SUPPORTING PEOPLE,9060,SUPPORTING PEOPLE PAYMENTS,2011-06-22,3062320,J382116 240711,12277.90,THE EXTRACARE CHARITABLE TRUST (SP),486025,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SUPPORTING PEOPLE,9060,SUPPORTING PEOPLE PAYMENTS,2011-06-22,3062321,J382117 240711,6629.72,SANCTUARY HOME CARE (SP),529524,Social Community Care,HOME CARE SERVICES
SUPPORTING PEOPLE - LD POOL,9060,SUPPORTING PEOPLE PAYMENTS,2011-06-22,3062322,J382118 240711,50675.60,MENCAP (SP),351518,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SUPPORTING PEOPLE,9060,SUPPORTING PEOPLE PAYMENTS,2011-06-22,3062324,J382120 240711,10307.36,NORMAN HOUSE (SP),351166,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SUPPORTING PEOPLE,9060,SUPPORTING PEOPLE PAYMENTS,2011-06-22,3062325,J382121 240711,9296.32,RETHINK (SP),351530,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SUPPORTING PEOPLE,9060,SUPPORTING PEOPLE PAYMENTS,2011-06-22,3062327,J382123 240711,17196.48,HAVEN HOUSE PROJECT (SP),351155,Medical,COUNSELLING & ADVICE SERVICES
SUPPORTING PEOPLE,9060,SUPPORTING PEOPLE PAYMENTS,2011-06-22,3062328,J382124 240711,13956.88,PHOENIX HOUSE (SP),351126,Medical,DRUG MISUSE - ADVICE & COUNSEL
SUPPORTING PEOPLE,9060,SUPPORTING PEOPLE PAYMENTS,2011-06-22,3062329,J382125 240711,27788.32,CHERRYTREE SUPPORT SERVICES LTD (SP),351143,Facilities Management,HOSTELS
SUPPORTING PEOPLE,9060,SUPPORTING PEOPLE PAYMENTS,2011-06-22,3062330,J382126 240711,19463.64,PITSMOOR YOUTH HOUSING TRUST LTD. (SP),351170,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SUPPORTING PEOPLE,9060,SUPPORTING PEOPLE PAYMENTS,2011-06-22,3062331,J382127 240711,43785.84,REFUGEE HOUSING ASSOCIATION (SP),351173,Unclassified Non Trade,"HOUSING ASSOCIATIONS, SOCIETIE"
SUPPORTING PEOPLE,9060,SUPPORTING PEOPLE PAYMENTS,2011-06-22,3062332,J382128 240711,69149.64,ROUNDABOUT LTD (SP),351180,Facilities Management,HOSTELS
SUPPORTING PEOPLE,9060,SUPPORTING PEOPLE PAYMENTS,2011-06-22,3062333,J382129 240711,25051.32,THE SALVATION ARMY (SP),384879,Unclassified Non Trade,"HOUSING ASSOCIATIONS, SOCIETIE"
SUPPORTING PEOPLE,9060,SUPPORTING PEOPLE PAYMENTS,2011-06-22,3062335,J382131 240711,19684.28,SHEFFIELD WOMENS AID,351478,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SUPPORTING PEOPLE,9060,SUPPORTING PEOPLE PAYMENTS,2011-06-22,3062336,J382132 240711,50538.72,ST ANNE'S COMMUNITY SERVICES,351501,Unclassified Non Trade,"HOUSING ASSOCIATIONS, SOCIETIE"
SUPPORTING PEOPLE,9060,SUPPORTING PEOPLE PAYMENTS,2011-06-22,3062337,J382133 240711,26131.28,STONHAM HOUSING ASSOCIATION (SP),351504,Unclassified Non Trade,"HOUSING ASSOCIATIONS, SOCIETIE"
